EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,HireDate,Salary,SalaryHistory,PerformanceRating,WorkLifeBalance,JobSatisfaction,DistanceFromHome,Overtime,NumCompaniesWorked,YearsSincePromotion,LastPromotionDate,TrainingHoursLastYear,ManagerID,EmployeeStatus,Attrition
EMP_0212,44.0,Female,M,Bachelor,Marketting,Digital Marketer,18-04-2014,60819.0,,3.0,2.0,2,4,Yes,1,0.16281564276636953,2018-03-11,21,MGR_030,Terminated,1
EMP_0870,51.0,MALE,Married,MA,Sales,Sales Manager,2013-12-17,92633.0,"70839,75435,79475",3.0,3.0,3,25,No,1,2.8532223856749606,2023-01-22,4,MGR_156,Terminated,1
EMP_1060,32.0,Male,married,Bachelor,Operations,Operations Analyst,03-11-2017,58718.0,"45628,50151,52984",2.0,4.0,4,50,No,2,5.587114438589235,,40,MGR_108,Active,0
EMP_0750,23.0,female,Married,Bachelor,Engineering,Jr. Software Engineer,2012-10-08,78273.0,"65569,69259",3.0,5.0,3,1,No,1,1.8005968287968768,2017-10-17,0,MGR_193,Active,0
EMP_1393,51.0,female,married,Master,Operations,Operations Analyst,01/03/2011,50313.0,"40420,43355",4.0,2.0,2,2,No,2,0.23478857669716363,,26,MGR_083,Active,0
EMP_0772,30.0,F,single,BS,Sales,Sales Manager,02/26/2018,92592.0,"59865,68979,80653,87845",4.0,4.0,Very Low,50,No,1,0.9788398099342861,2019-12-21,2,MGR_135,Active,0
EMP_1391,38.0,Male,Married,High School,Operations,Ops Analyst,"May 08, 2010",47718.0,"29223,31481,35646,40627",1.0,3.0,4,23,Yes,1,1.2928080132929862,2023-08-27,37,MGR_185,Active,0
EMP_1586,40.0,Female,Married,Bachelor,Sales,Account Manager,16-11-2015,68496.0,"47280,52409,59415",3.0,3.0,High,29,1,1,3.080573618847541,2023-06-28,36,MGR_010,Active,0
EMP_0965,34.0,Female,Single,Bachelor,Sales,Sr. Sales Rep,"June 24, 2019",78344.0,"47718,54214,62102,70042",4.0,5.0,Low,2,Yes,0,0.926585452196787,2017-07-16,37,MGR_128,Resigned,1
EMP_0591,35.0,F,S,Bachelor,Engineering,Engineering Manager,29-07-2017,157511.0,"116395,136013,147140",5.0,1.0,2,12,Yes,3,1.5291862854515967,2019-08-14,15,MGR_069,Active,0
EMP_1223,40.0,Female,married,Bachelor,Finance,Finance Manager,26-04-2014,70521.0,"52420,61471,65666",3.0,4.0,4,16,Yes,2,1.9144581865342507,2024-10-29,7,MGR_125,Resigned,1
EMP_0401,22.0,F,Divorced,BS,Operations,Operations Analyst,"October 06, 2022",63603.0,"44857,48044,54832",4.0,3.0,4,18,No,0,0.13980509962086485,2022-11-15,36,MGR_085,Active,0
EMP_0038,19.0,F,Divorced,High School,Engineering ,Software Engineer,"December 27, 2016",92614.0,"72857,79751,85472",4.0,4.0,4,28,No,2,4.643447653230541,2017-12-09,19,MGR_081,Resigned,1
EMP_0431,25.0,F,Single,MS,R&D,Product Developer,2015-03-12,,,3.0,1.0,1,7,No,3,0.6619855466886665,2024-09-07,2,MGR_099,Active,0
EMP_0167,41.0,M,married,Bachelor,Sales,Sales Rep,05/04/2010,53124.0,"38333,44530,49549",3.0,3.0,1,6,Yes,3,0.9663014493915527,2023-10-03,8,MGR_052,Terminated,1
EMP_1190,27.0,Male,D,High School,Engineering,DevOps Engineer,09/17/2010,61888.0,"51541,57852",4.0,2.0,4,1,Yes,3,1.1983909022790702,,18,,Terminated,1
EMP_1767,52.0,F,married,Masters,Operations,Ops Analyst,01/31/2014,43608.0,"35756,41405",1.0,3.0,Medium,3,No,1,0.9959532015233543,2017-09-07,29,MGR_006,Active,0
EMP_1781,23.0,F,Married,High School,Finance,Senior Analyst,"December 22, 2010",79150.0,"67166,72289",4.0,3.0,2,1,Yes,0,6.001741029288967,2020-10-12,4,MGR_173,Active,0
EMP_0775,39.0,M,married,Bachelor,Sales,Account Manager,19-01-2010,85420.0,,3.0,1.0,3,1,No,2,5.891007307070242,2016-08-18,5,,Resigned,1
EMP_1386,37.0,Male,married,Masters,sales,Account Manager,2019-02-12,79393.0,,4.0,5.0,2,1,No,2,1.9822750905259297,,1,MGR_010,Active,0
EMP_1910,36.0,Male,married,MS,Human Resources,Recruiter,"November 12, 2017",49782.0,,4.0,4.0,4,35,No,3,1.014492781934809,2022-06-10,18,MGR_061,Active,0
EMP_1471,44.0,Female,Married,High School,Engineering,Software Engineer,20-12-2011,81483.0,"50074,54593,63493,72488",4.0,,2,1,FALSE,0,0.6767845505630695,2020-05-26,26,MGR_009,Active,0
EMP_0074,47.0,male,Single,High School,Customer Support,Customer Rep,09/09/2016,40875.0,"31606,33338,36901",3.0,5.0,4,21,Yes,0,4.8758820923078785,2017-12-16,4,MGR_102,Active,0
EMP_1007,42.0,Male,married,Bachelors,IT,System Admin,2017-09-12,64445.0,,5.0,3.0,1,1,Yes,4,1.6735780322002032,2016-10-17,23,MGR_045,Active,0
EMP_0334,29.0,Male,Married,Master,IT,System Admin,09-09-2011,77685.0,70063,4.0,2.0,4,8,No,2,1.2052397915278978,2018-03-21,14,MGR_159,Resigned,1
EMP_0080,19.0,Male,married,High School,Finance,Accountant,2011-09-01,55222.0,"37211,40544,47215",3.0,5.0,3,10,No,3,0.9625624953094234,2020-04-10,12,MGR_108,Terminated,1
EMP_0122,27.0,Male,married,High School,Engineering,Software Engineer,06/12/2016,96718.0,"76015,82483",3.0,3.0,Low,14,No,0,0.1628622418807086,,11,MGR_157,Active,0
EMP_0735,43.0,Male,Married,PhD,Marketing,Marketing Manager,12/29/2012,43565.0,40256,2.0,2.0,2,10,Yes,2,1.8333363705761945,2017-11-07,7,MGR_042,Active,0
EMP_1663,18.0,F,Married,High School,Customer Support,Support Specialist,2024-10-11,51283.0,45867,4.0,5.0,2,39,Yes,1,2.581816093045853,2019-11-08,1,MGR_163,Active,0
EMP_0924,29.0,Male,S,Bachelors,Marketing,Marketing Analyst,10-04-2024,40837.0,"29668,32811,35166",3.0,5.0,Very High,2,No,3,0.679745569321188,2020-09-23,0,MGR_069,Terminated,1
EMP_0446,40.0,female,Married,Bachelors,Engineering,Jr. Software Engineer,05-12-2019,84156.0,,3.0,2.0,High,20,FALSE,1,1.1663923303779977,2017-02-27,7,,Active,0
EMP_1147,26.0,female,Divorced,Bachelor,Engineering,Jr. Software Engineer,01/13/2014,67785.0,"43040,46529,49760,57686",2.0,3.0,Medium,12,No,2,0.7787595458099522,2018-05-28,11,MGR_176,Active,0
EMP_1271,43.0,M,single,Bachelors,Sales,Sales Rep,17-12-2019,51607.0,"31548,36224,41350,46475",2.0,4.0,4,21,No,1,1.3915019875023231,2020-09-14,5,MGR_054,Active,0
EMP_0340,30.0,Female,married,PhD,Marketing,Digital Marketer,21-02-2012,55573.0,51541,4.0,4.0,Very High,13,No,1,0.7310542536405832,,42,MGR_091,Active,0
EMP_1105,43.0,male,Single,Master,HR,HR Manager,2010-04-17,56754.0,51191,2.0,4.0,3,7,No,2,2.0578003713284407,2016-06-17,23,MGR_061,Terminated,1
EMP_1734,32.0,Female,Divorced,High School,Sales,Sales Rep,08-11-2023,62186.0,"42709,50186,54174,57486",3.0,1.0,2,17,No,3,,,3,MGR_042,Resigned,1
EMP_0847,37.0,F,M,Bachelors,Operations,Operations Analyst,08/10/2016,58068.0,"42756,46119,53317",3.0,,4,5,No,0,0.21041707988414501,2017-11-10,0,MGR_057,Active,0
EMP_1198,39.0,M,married,MA,Operations,Operations Analyst,"April 04, 2018",,,4.0,2.0,3,12,Yes,1,2.5500606551431986,2020-12-17,66,MGR_025,Active,0
EMP_1303,33.0,Female,single,High School,Sales,Sales Rep,21-02-2024,51186.0,"43026,45987",3.0,3.0,5,1,No,0,0.9023052407279926,2015-07-18,36,MGR_148,Active,0
EMP_1511,25.0,M,Single,Bachelor,Finance,Finance Manager,12/30/2017,80792.0,"57113,61709,66944,76416",2.0,4.0,4,6,No,3,2.3983040207380295,2020-04-05,1,MGR_018,Terminated,1
EMP_0343,36.0,MALE,Divorced,MS,Sales,Sales Manager,19-10-2022,104232.0,,5.0,3.0,4,31,No,2,1.4633524791725416,2020-09-21,37,MGR_009,Active,0
EMP_0647,18.0,F,married,Bachelors,Engineering ,Software Engineer,2018-07-21,85764.0,"57235,66243,73356",3.0,5.0,4,26,0,2,-1.0642726449394162,2023-05-29,90,MGR_159,Active,0
EMP_0026,35.0,female,Single,Bachelors,Operations,Operations Manager,,79800.0,"65922,72748",1.0,3.0,2,11,TRUE,0,1.3849347647909265,2015-09-28,7,MGR_049,Resigned,1
EMP_1680,31.0,Male,single,Master,Enginnering,Software Engineer,2023-03-02,91004.0,"65080,75506,84348",3.0,3.0,Low,17,Yes,2,0.48167396710906857,2021-06-26,10,MGR_095,Active,0
EMP_9440,30.0,Female,single,Bachelors,Sales,Account Manager,"June 17, 2013",61582.0,55811,5.0,2.0,High,,No,0,0.663565197682208,2016-12-23,22,MGR_005,Terminated,1
EMP_1107,39.0,M,Single,BS,Engineering,DevOps Engineer,11/26/2014,110809.0,"93203,105192",3.0,3.0,Very High,2,No,3,1.857604096344594,,44,MGR_152,Active,0
EMP_1659,26.0,male,Single,Masters,Operations,Ops Analyst,2018-02-24,58676.0,"38054,41128,45539,51866",4.0,3.0,Very Low,34,Yes,1,0.23934819725490894,2017-11-04,5,MGR_081,Active,0
EMP_1804,22.0,Female,Single,Bachelors,Operations,Ops Analyst,2011-05-01,59266.0,"43533,51069",1.0,4.0,3,6,No,1,3.431899952441661,2015-11-02,10,MGR_056,Active,0
EMP_1333,33.0,F,S,Masters,Marketing,Marketing Specialist,08/26/2010,64577.0,"52133,59340",4.0,4.0,4,27,Y,4,0.8085318414539819,2016-09-08,24,MGR_167,Active,0
EMP_0874,29.0,Female,Single,High School,R&D,R&D Manager,"April 23, 2023",110913.0,,3.0,4.0,Low,6,No,4,0.2573359728845154,2020-05-29,13,MGR_162,Active,0
EMP_0485,28.0,female,Single,High School,Marketting,Marketing Specialist,"April 09, 2017",54978.0,"44904,48844",4.0,4.0,3,15,No,2,2.811252509897343,2017-03-20,15,MGR_177,Terminated,1
EMP_0639,24.0,F,Single,Masters,Sales,Sales Manager,"January 15, 2010",78575.0,"52144,59604,65108,73220",5.0,4.0,4,21,No,0,0.3197189264852049,2022-07-22,28,MGR_197,Active,0
EMP_1361,34.0,male,single,Bachelor,Customer Service,Support Specialist,08/22/2024,34426.0,32374,0.0,4.0,3,3,No,0,0.028968754266999044,2019-06-27,77,MGR_051,Active,0
EMP_1389,35.0,Male,married,Bachelor,Customer Service,Support Specialist,2024-07-16,52298.0,,4.0,5.0,4,14,Yes,1,0.6062439900893601,2016-05-06,17,MGR_180,Resigned,1
EMP_0466,,Male,Single,Bachelor,sales,Account Manager,23-03-2021,71325.0,63827,4.0,4.0,3,22,No,1,0.6025734748931928,2020-07-28,10,MGR_192,Active,0
EMP_1057,34.0,Male,single,Master,Marketting,Digital Marketer,"January 21, 2013",45340.0,,2.0,2.0,3,28,No,1,2.724148147859276,2023-04-03,10,MGR_122,Active,0
EMP_0471,32.0,female,Married,Bachelor,Human Resources,HR Specialist,"January 22, 2021",37945.0,34677,2.0,3.0,High,Near,N,4,0.915214610184733,2020-05-15,36,MGR_058,Active,0
EMP_0732,27.0,M,Married,Bachelor,Marketing,Marketing Specialist,13-06-2017,68687.0,59844,3.0,2.0,4,37,No,2,,2024-10-08,26,,Resigned,1
EMP_0301,28.0,Male,Single,High School,Engineering,Jr. Software Engineer,2018-05-22,83275.0,,3.0,2.0,High,35,N,4,1.6950687144115535,2022-11-21,12,,Active,0
EMP_1474,35.0,Female,married,Masters,HR,HR Specialist,"November 19, 2016",52575.0,"35615,37706,42242,45259",3.0,3.0,3,22,No,1,1.2939474367176402,2015-10-02,7,MGR_101,Active,0
EMP_0988,42.0,Male,Divorced,Masters,Finance,Accountant,"October 25, 2020",48811.0,"32174,37052,40174,46204",2.0,2.0,4,1,No,1,2.995313555536343,2019-09-03,0,,Active,0
EMP_1108,26.0,male,Single,Bachelors,Human Resources,HR Specialist,2010-11-24,54620.0,"45899,51838",3.0,4.0,4,12,0,2,1.7787456037230902,2018-08-18,84,MGR_052,Active,0
EMP_0936,30.0,male,Divorced,BS,Engineering,Engineering Manager,2012-06-14,117350.0,108468,4.0,3.0,4,7,Yes,1,1.5079384339721853,2018-02-09,34,,Active,0
EMP_0699,42.0,female,M,Masters,Engineering,Jr. Software Engineer,2019-08-04,65674.0,"49869,53331,56756",4.0,1.0,1,3,Yes,2,2.5225519036327335,2016-03-29,14,MGR_006,Laid Off,1
EMP_0790,21.0,F,married,PhD,Engineering,DevOps Engineer,"July 16, 2014",82428.0,76157,4.0,1.0,4,3,FALSE,2,3.707649739431098,2024-10-08,64,MGR_029,Resigned,1
EMP_0440,34.0,Female,Married,Master,Operations,Operations Manager,18-05-2020,87803.0,"61523,66827,70656,75215",2.0,4.0,3,18,No,0,1.1975507716441736,2016-01-10,8,MGR_166,Active,0
EMP_1587,,female,Single,PhD,Sales,Sales Rep,2023-08-19,42166.0,"33779,36136",4.0,3.0,4,8,No,4,1.6972441832606397,2016-07-28,22,,Active,0
EMP_0718,36.0,Female,married,Masters,Marketing,Marketing Specialist,07-09-2011,49311.0,"42274,46403",4.0,5.0,3,1,Yes,2,0.016022294174428724,2020-05-22,9,,Active,0
EMP_0277,36.0,MALE,Single,Bachelors,Finance,Financial Analyst,2012-03-14,74312.0,67284,2.0,4.0,Medium,,No,0,,2024-10-02,37,MGR_172,Active,0
EMP_0546,28.0,female,single,High School,Human Resources,Recruiter,08/08/2014,52857.0,"40428,47104",4.0,3.0,3,35,No,4,0.9928360901320061,2016-11-12,6,MGR_091,Active,0
EMP_1180,26.0,MALE,Married,Bachelor,Marketing,Digital Marketer,"January 26, 2013",39258.0,,5.0,5.0,3,23,No,0,2.1617146373625613,2020-05-14,18,MGR_169,Resigned,1
EMP_0514,27.0,Male,Married,Masters,Sales,Sr. Sales Rep,,77013.0,68628,1.0,1.0,5,10,Y,2,0.4244757740576667,2019-03-17,3,MGR_160,Active,0
EMP_0865,30.0,M,Single,Master,Marketing,Marketing Specialist,08/28/2018,53864.0,"33570,37683,41682,47075",3.0,4.0,Medium,19,No,3,0.18000248684809475,,14,MGR_141,Active,0
EMP_1874,41.0,male,Single,Bachelors,Customer Service,Customer Rep,"January 26, 2018",34373.0,"28124,31136",2.0,3.0,1,7,Yes,2,2.924140110688008,2017-04-21,0,MGR_163,Active,0
EMP_0880,44.0,M,married,PhD,Human Resources,HR Specialist,2017-01-06,54675.0,"37275,39546,41756,47027",3.0,2.0,Very Low,8,1,1,2.3337951963307093,2021-05-04,26,MGR_069,Active,0
EMP_0493,35.0,MALE,single,Bachelor,sales,Sales Manager,08/09/2011,83509.0,"59475,65202,68691,75824",4.0,4.0,nan,14,No,4,0.8336810697226666,2019-05-10,62,MGR_152,Active,0
EMP_1648,42.0,F,single,Master,Marketing,Marketing Manager,2013-06-02,67380.0,"47262,53815,58028",5.0,10.0,3,10,Yes,0,0.7854215561601262,2015-08-14,18,MGR_022,Active,0
EMP_0029,30.0,female,single,Bachelors,HR,HR Manager,2013-10-22,71259.0,"58240,64094",2.0,4.0,3,10,nan,4,1.5588007218266746,,2,MGR_055,Active,0
EMP_1171,41.0,female,Single,Bachelor,Engineering,Software Engineer,11/26/2019,76566.0,"53914,57240,66203",4.0,2.0,Medium,11,No,3,3.1761763463329444,2024-03-22,3,MGR_117,Active,0
EMP_0551,35.0,Male,married,Bachelor,Sales,Sales Representative,07-01-2016,54784.0,"35837,38173,41118,48052",2.0,2.0,3,16,nan,0,1.5009809042320152,,26,MGR_188,Active,0
EMP_0349,29.0,Male,single,High School,Marketing,Digital Marketer,2022-02-28,47545.0,44311,4.0,2.0,3,17,Yes,6,3.537548806824741,2020-08-04,0,MGR_017,Active,0
EMP_0012,31.0,male,Married,Bachelors,Customer Support,Support Specialist,2012-05-28,33492.0,,3.0,4.0,1,14,No,2,2.37671195349775,2021-11-24,18,MGR_199,Active,0
EMP_0121,41.0,Male,married,High School,Operations,Operations Manager,10-04-2015,,,5.0,2.0,3,3,Yes,4,3.890339297978655,2019-09-15,42,MGR_079,Terminated,1
EMP_1737,26.0,MALE,Single,High School,Engineering ,Senior Engineer,2011-01-27,84505.0,73988,2.0,3.0,nan,28,Yes,1,4.394328868910379,2016-06-08,13,MGR_144,Laid Off,1
EMP_1965,39.0,F,Married,BS,HR,HR Generalist,02-02-2024,46013.0,"33649,38942,41675",4.0,3.0,1,14,Yes,3,0.37428777488522047,2018-03-05,1,MGR_038,Active,0
EMP_0107,50.0,Female,Married,High School,Sales,Sales Rep,26-12-2012,51594.0,"45180,48504",2.0,4.0,4,6,No,1,0.18340722451720348,2024-01-23,18,MGR_064,Terminated,1
EMP_0933,23.0,male,married,Bachelor,HR,HR Specialist,21-10-2017,53066.0,"33110,38148,41396,47655",3.0,2.0,1,8,No,3,0.5143527791275089,,23,MGR_181,Active,0
EMP_0316,35.0,F,Single,Masters,Customer Support,Support Specialist,"November 12, 2023",42129.0,,4.0,5.0,4,14,Yes,2,1.6598789183721825,2018-03-21,57,MGR_127,Active,0
EMP_0877,30.0,Female,single,PhD,Sales,Account Manager,11/11/2017,75962.0,"65391,70512",4.0,5.0,4,4,Yes,1,1.0811528750672184,2019-09-19,24,MGR_195,Active,0
EMP_0794,24.0,F,single,High School,Engineering ,Senior Engineer,2011-07-24,123332.0,111661,3.0,5.0,1,9,No,1,2.4792964777280257,2021-04-19,24,MGR_110,Terminated,1
EMP_1472,30.0,Male,Married,Bachelors,Operations,Process Specialist,,59174.0,"45009,48394,53418",3.0,4.0,5,5,FALSE,1,8.761416527550525,2018-08-08,27,,Resigned,1
EMP_0729,30.0,MALE,Single,High school,R&D,Product Developer,12/13/2019,78051.0,"49418,53846,60236,69946",3.0,4.0,4,1,No,3,0.31531065318761753,2024-04-04,3,MGR_114,Active,0
EMP_0801,42.0,M,Single,Bachelors,Marketing,Marketing Specialist,"February 16, 2024",39403.0,36379,2.0,4.0,3,1,FALSE,2,,2022-11-04,14,,Resigned,1
EMP_1080,41.0,Male,single,Bachelor,Sales,Sales Manager,2017-08-01,110665.0,95573,3.0,4.0,1,5,No,0,2.4642752927667257,2019-12-12,31,MGR_167,Active,0
EMP_1833,42.0,M,Single,Masters,Sales,Sr. Sales Rep,"July 24, 2020",66995.0,,3.0,4.0,nan,1,No,6,2.599024406025073,2021-06-18,43,MGR_052,Active,0
EMP_0087,42.0,Female,Divorced,Bachelor,Engineering,Software Engineer,07-01-2017,93418.0,"77335,87606",2.0,4.0,1,15,No,1,2.029089812468414,2024-02-29,1,MGR_123,Active,0
EMP_9553,24.0,M,Divorced,Bachelor,Sales,Sales Manager,2019-06-22,71008.0,61746,4.0,5.0,3,12,Yes,1,0.6245049447924573,2024-05-08,17,MGR_062,Resigned,1
EMP_1645,26.0,Female,married,High School,Customer Service,Support Specialist,2012-08-05,,,5.0,1.0,3,4,Yes,1,0.4766559776213214,2017-10-17,1,MGR_186,Terminated,1
EMP_0693,26.0,Female,single,BS,Engineering,Engineering Manager,"August 26, 2019",102863.0,"60366,69730,79966,88393",3.0,5.0,5,Remote,No,0,1.4450920015870723,2016-01-07,8,MGR_194,Active,0
EMP_1301,29.0,Male,Single,Bachelors,Sales,Sr. Sales Rep,2021-03-20,64873.0,"44952,48875,52472,56804",2.0,2.0,4,27,Yes,3,4.8622910652262705,2018-04-15,3,MGR_087,Terminated,1
EMP_0825,31.0,Male,Single,Bachelor,Customer Support,CS Manager,09/27/2022,71243.0,,2.0,5.0,3,23,FALSE,3,2.416279229553642,2024-08-31,63,MGR_095,Resigned,1
EMP_0566,31.0,M,married,Bachelors,R&D,Research Scientist,"November 14, 2014",96756.0,"63234,71062,78668,90394",5.0,3.0,4,2,N,3,1.8719521212705492,2020-06-08,43,MGR_126,Active,0
EMP_1001,46.0,male,single,Master,Sales,Sr. Sales Rep,11/24/2010,59162.0,"38285,41085,47370,53743",4.0,4.0,5,19,No,3,3.0990668802542753,2021-05-13,0,MGR_008,Terminated,1
EMP_0670,43.0,Female,married,MA,Sales,Sales Rep,10/10/2022,52498.0,"32297,37707,44321,49231",4.0,2.0,3,12,N,2,3.5665027915148233,2020-11-07,13,MGR_198,Terminated,1
EMP_1378,43.0,F,Married,Masters,R&D,R&D Manager,2014-09-15,125932.0,"90183,105326,118261",3.0,3.0,4,16,Yes,5,0.14436442039787173,2017-06-19,17,,Active,0
EMP_0064,25.0,Male,S,High School,Marketing,Digital Marketer,2020-04-17,59550.0,56511,3.0,5.0,3,44,No,3,0.8104259924278523,2020-08-08,3,MGR_007,Active,0
EMP_0013,36.0,Female,Married,BA,Customer Service,CS Manager,12-03-2010,63985.0,,2.0,2.0,3,,No,2,2.623310301662594,2018-11-27,27,MGR_154,Active,0
EMP_0982,38.0,M,married,Bachelor,Sales,Account Manager,2024-06-24,84123.0,"69120,74835",2.0,2.0,4,15,No,3,0.45703509098210515,,16,MGR_151,Active,0
EMP_0853,29.0,F,D,Bachelor,Operations,Operations Analyst,18-11-2024,72966.0,68660,4.0,2.0,1,5,No,4,3.012788019311114,2017-11-14,13,MGR_009,Active,0
EMP_1274,32.0,M,S,Masters,Customer Service,CS Manager,09/09/2014,71664.0,,3.0,3.0,2,47,Yes,1,7.674707549106343,2016-08-28,3,MGR_016,Terminated,1
EMP_0967,29.0,Female,Married,Master,Sales,Account Manager,"June 08, 2016",66808.0,57923,3.0,2.0,2,7,No,2,3.491706735844223,2016-09-04,0,MGR_137,Active,0
EMP_1385,40.0,male,married,Bachelor,Sales,Account Manager,2019-03-21,49772.0,46984,3.0,2.0,Very Low,4,No,2,3.9579417307041043,2017-05-09,7,MGR_094,Active,0
EMP_1532,20.0,Male,Single,Master,Human Resources,HR Manager,"February 08, 2011",52480.0,"36976,42283,45053,48630",3.0,4.0,3,9,No,3,0.5325704755414289,,4,MGR_033,Active,0
EMP_0076,41.0,Female,married,Master,Sales,Sales Rep,2017-04-13,46271.0,41215,2.0,2.0,4,40,No,3,2.4351818960144564,,1,MGR_037,Terminated,1
EMP_1034,40.0,female,married,Bachelors,Engineering,Jr. Software Engineer,2020/15/30,72153.0,"53974,59591,63723,68237",2.0,5.0,2,13,No,1,0.9764805532472198,2016-02-24,1,,Active,0
EMP_0237,18.0,Female,married,Masters,Engineering,Jr. Software Engineer,10/02/2011,68596.0,"43493,50769,59345,64484",1.0,1.0,3,,No,3,1.6399163639696963,2023-03-23,2,MGR_164,Terminated,1
EMP_0576,18.0,Female,single,Bachelor,Engineering,Jr. Software Engineer,"June 30, 2023",62092.0,"36349,41609,46321,53283",5.0,4.0,1,Remote,No,1,2.176210944326967,,2,MGR_186,Active,0
EMP_1197,34.0,F,D,Bachelor,Marketing,Marketing Specialist,12/17/2019,59211.0,"44035,50888,53712",3.0,2.0,4,2,No,0,0.10723018648817186,2021-12-31,16,MGR_105,Active,0
EMP_0168,50.0,MALE,Single,Bachelor,sales,Sales Manager,2020-09-01,,,2.0,3.0,3,28,No,4,1.319056164857188,2019-10-28,24,MGR_147,Terminated,1
EMP_0481,33.0,M,Married,BS,Operations,Operations Manager,07-02-2012,81802.0,75015,3.0,5.0,2,12,Y,3,0.3035200031056549,2020-03-19,25,MGR_198,Active,0
EMP_0217,28.0,Male,married,Bachelor,Sales,Account Manager,11-02-2010,77942.0,,4.0,3.0,3,18,No,2,4.701680132654764,,1,MGR_136,Active,0
EMP_0396,31.0,Male,Single,High School,Sales,Sales Rep,07-08-2013,43020.0,,2.0,1.0,4,17,Yes,2,0.0956279218282709,2018-06-04,28,MGR_112,Active,0
EMP_0689,40.0,F,single,PhD,Customer Service,Support Specialist,,41957.0,,3.0,5.0,1,12,No,1,0.3957690472399786,2017-11-22,31,MGR_042,Active,0
EMP_1638,38.0,Female,married,PhD,sales,Account Manager,"September 04, 2017",82355.0,"72158,77429",5.0,0.0,4,25,Yes,2,0.3117707888684948,,18,MGR_130,Terminated,1
EMP_1528,47.0,female,married,BS,Customer Service,Support Specialist,"November 19, 2019",45143.0,"30661,35663,41632",2.0,3.0,3,8,Yes,1,0.09304445944155168,2024-10-21,-10,MGR_073,Active,0
EMP_0862,22.0,MALE,D,Bachelors,HR,Recruiter,2022-02-10,62006.0,,1.0,4.0,3,18,No,4,0.8596332836979337,2016-02-04,11,MGR_113,Active,0
EMP_0823,53.0,Male,Married,High School,Engineering ,Senior Engineer,2023-11-02,118214.0,109246,3.0,3.0,4,22,No,3,4.411024083861898,2023-11-12,5,MGR_079,Active,0
EMP_1789,37.0,female,single,Bachelor,Sales,Sales Rep,03/13/2013,66136.0,62533,3.0,3.0,2,7,No,0,2.017518028246633,2020-02-24,55,MGR_078,Terminated,1
EMP_0797,34.0,Male,Divorced,BS,Marketting,Digital Marketer,17-08-2014,45656.0,,,5.0,4,48,No,1,1.4272490992369748,2025-04-16,15,MGR_138,Terminated,1
EMP_1577,22.0,M,Single,Bachelor,sales,Sales Manager,03-06-2011,87298.0,"52473,61602,68194,78613",3.0,5.0,4,12,No,2,5.114030861894807,2015-12-15,16,,Active,0
EMP_1154,24.0,M,Married,Bachelor,Operations,Process Specialist,20-06-2024,54204.0,,2.0,4.0,2,9,No,2,0.5186782944223716,2018-04-27,24,,Active,0
EMP_0905,36.0,MALE,Single,BS,Finance,Financial Analyst,"November 03, 2017",71335.0,,3.0,4.0,2,3,No,2,5.260566991177663,2023-01-08,7,MGR_027,Active,0
EMP_9987,37.0,M,single,Bachelor,Sales,Account Manager,11/20/2012,68326.0,"50401,58740",2.0,2.0,Medium,8,No,5,0.24193618860128974,,3,MGR_127,Active,0
EMP_0920,36.0,M,married,nan,Engineering,DevOps Engineer,16-08-2011,113615.0,"74577,83351,88195,101478",2.0,4.0,2,1,No,2,0.5957482159123708,2022-06-06,8,MGR_072,Retired,1
EMP_0289,37.0,Female,married,Bachelors,R&D,Research Scientist,"November 08, 2018",70763.0,"54691,59162,66977",3.0,3.0,3,4,No,2,2.8752597265804627,2015-11-21,21,MGR_102,Resigned,1
EMP_1256,25.0,M,married,High School,Operations,Operations Analyst,"August 06, 2024",50826.0,"32891,35700,41853,48217",3.0,10.0,2,14,Yes,3,1.9464538344953686,2024-01-28,4,MGR_105,Terminated,1
EMP_0910,52.0,MALE,single,High School,Sales,Sales Rep,"June 06, 2021",44211.0,"27845,32720,37652,39804",2.0,4.0,3,7,No,3,3.149417798937657,2021-03-29,11,,Active,0
EMP_9754,35.0,M,married,Bachelor,Finance,Accountant,27-11-2017,57915.0,"38328,43952,50510",3.0,1.0,High,5,FALSE,2,5.99332444463156,2015-12-04,69,,Resigned,1
EMP_0824,32.0,Female,Married,Master,Sales,Sr. Sales Rep,28-09-2011,82178.0,"70137,76823",4.0,2.0,High,20,TRUE,3,2.953196356389184,2025-01-06,6,MGR_169,Active,0
